@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute classification {0,1,2,3,4,5}
@attribute regression numeric

@data
1173,'2017/02/12 13:20:41:657',4,-219.847824,-248.664597,2428.446289,-42.098419,688.374756,2462.70166,-74.726028,444.692383,2511.659668,2,?
1174,'2017/02/12 13:20:41:691',4,-218.654526,-254.464355,2427.310547,-27.568054,711.999573,2457.467041,-74.459846,446.340027,2519.475342,2,?
1175,'2017/02/12 13:20:41:725',4,-216.829453,-248.074524,2427.901611,-14.813095,739.255432,2453.077637,-74.222969,445.651581,2522.365967,2,?
1176,'2017/02/12 13:20:41:758',4,-217.495544,-245.641006,2426.620605,-6.553131,768.433594,2447.09668,-75.406158,445.50177,2525.851807,2,?
1177,'2017/02/12 13:20:41:791',4,-216.147812,-244.885742,2427.807617,2.982887,796.685059,2445.452881,-76.274445,446.596161,2517.508545,2,?
1178,'2017/02/12 13:20:41:824',4,-216.043564,-245.349472,2429.359619,33.810669,785.681946,2436.251221,-76.482689,448.539673,2521.893311,2,?
1179,'2017/02/12 13:20:41:858',4,-215.84993,-242.32724,2428.780518,53.365444,784.935547,2425.594238,-75.354088,446.114258,2525.0979,2,?
1180,'2017/02/12 13:20:41:891',4,-215.616608,-242.862885,2430.366943,65.382141,786.503784,2419.080566,-74.334427,443.980957,2526.684326,2,?
1181,'2017/02/12 13:20:41:924',4,-217.036011,-243.327682,2431.021973,80.054184,783.041138,2413.025391,-76.415863,443.060364,2529.533447,2,?
1182,'2017/02/12 13:20:41:957',4,-219.510635,-245.274948,2431.628174,89.527046,779.237793,2406.567383,-76.522461,443.12738,2519.845703,2,?
1183,'2017/02/12 13:20:41:991',4,-221.026779,-245.744736,2431.425537,97.702919,775.759705,2401.408203,-77.784302,444.20459,2523.105225,2,?
1184,'2017/02/12 13:20:42:024',4,-221.236145,-244.966736,2431.626221,105.005692,774.248291,2399.099365,-78.346207,447.314697,2524.686035,2,?
1185,'2017/02/12 13:20:42:057',4,-221.415848,-242.048416,2431.531982,110.672859,775.110657,2394.200928,-78.383446,446.662689,2526.4729,2,?
1186,'2017/02/12 13:20:42:091',4,-213.212204,-242.582443,2440.051514,114.934181,772.649536,2392.976563,-77.446823,444.807892,2527.867188,2,?
1187,'2017/02/12 13:20:42:124',4,-205.165588,-243.59816,2444.429443,117.429955,769.262817,2388.937256,-79.244522,443.926208,2530.053955,2,?
1188,'2017/02/12 13:20:42:158',4,-217.378357,-242.041397,2438.849121,119.768631,766.780029,2388.912842,-79.569366,448.931641,2536.659668,2,?
1189,'2017/02/12 13:20:42:191',4,-220.124466,-237.642578,2438.651123,121.917572,771.010254,2387.579102,-79.542953,447.705933,2531.901611,2,?
1190,'2017/02/12 13:20:42:224',4,-226.01741,-237.85907,2438.43042,122.352951,769.491211,2387.705566,-78.629356,446.938049,2538.605713,2,?
1191,'2017/02/12 13:20:42:257',4,-231.026047,-238.588669,2439.85791,121.760338,770.080444,2387.55249,-78.298744,446.919128,2532.399414,2,?
1192,'2017/02/12 13:20:42:291',4,-233.778732,-240.853668,2440.779785,121.043228,769.614868,2387.793457,-79.044357,449.410675,2537.341064,2,?
1193,'2017/02/12 13:20:42:324',4,-235.129089,-240.9245,2440.710693,121.304413,773.284973,2386.334229,-78.651314,448.522491,2540.284912,2,?
1194,'2017/02/12 13:20:42:358',4,-232.768494,-240.397614,2439.874512,119.701897,773.407593,2387.49585,-78.950203,445.505371,2543.331299,2,?
1195,'2017/02/12 13:20:42:392',4,-232.254822,-242.012466,2438.41333,119.613449,771.926514,2388.587158,-78.17836,445.383362,2534.742188,2,?
1196,'2017/02/12 13:20:42:424',4,-228.412598,-242.483002,2437.482422,119.850342,769.841248,2390.156006,-78.942078,449.31369,2539.001465,2,?
1197,'2017/02/12 13:20:42:457',4,-227.593475,-240.205063,2435.732422,119.574051,776.594849,2390.162354,-78.969139,448.786896,2533.091553,2,?
1198,'2017/02/12 13:20:42:492',4,-224.77211,-239.405869,2434.888428,120.053223,779.462769,2388.858398,-78.527069,449.580811,2529.575439,2,?
1199,'2017/02/12 13:20:42:524',4,-221.682083,-238.870361,2434.483887,118.785011,779.616821,2392.047607,-79.016701,447.237793,2530.408447,2,?
1200,'2017/02/12 13:20:42:558',4,-218.842621,-240.408783,2433.709961,113.827415,778.666992,2394.662842,-78.505997,447.189209,2528.80542,2,?
1201,'2017/02/12 13:20:42:592',4,-218.964752,-239.483505,2433.123047,105.372322,776.202026,2395.662598,-79.631676,449.17218,2536.036865,2,?
1202,'2017/02/12 13:20:42:624',4,-222.913315,-237.115677,2436.226074,91.906815,772.65332,2401.824951,-79.583626,450.423096,2539.666504,2,?
1203,'2017/02/12 13:20:42:658',4,-222.780899,-237.795013,2435.270264,74.423904,787.612549,2404.609375,-79.939049,447.995483,2543.469238,2,?
1204,'2017/02/12 13:20:42:692',4,-220.724823,-238.972885,2434.553467,45.62854,792.984009,2416.431885,-81.700569,448.419373,2543.323975,2,?
1205,'2017/02/12 13:20:42:725',4,-221.992325,-240.695541,2435.234375,18.91745,778.24585,2422.070557,-83.975082,448.709229,2544.805664,2,?
1206,'2017/02/12 13:20:42:759',4,-220.305206,-241.851776,2434.357178,-5.703568,754.262207,2435.244141,-84.402473,449.263245,2544.645264,2,?
1207,'2017/02/12 13:20:42:792',4,-221.235794,-241.903214,2434.591064,-25.043091,728.139038,2446.772705,-85.387566,449.117188,2543.946289,2,?
1208,'2017/02/12 13:20:42:824',4,-221.441605,-244.594009,2434.087158,-38.283997,698.255066,2461.020264,-86.242928,449.230682,2544.065186,2,?
1209,'2017/02/12 13:20:42:859',4,-221.451218,-246.602203,2433.786621,-44.543991,669.642883,2468.745117,-86.920448,450.28772,2543.641357,2,?
1210,'2017/02/12 13:20:42:892',4,-221.91568,-245.789093,2434.849121,-49.205246,650.71405,2479.698242,-86.738953,452.40387,2543.387695,2,?
1211,'2017/02/12 13:20:42:924',4,-210.933014,-244.438721,2439.037842,-51.755081,641.340454,2486.066162,-86.362381,452.171448,2543.275879,2,?
1212,'2017/02/12 13:20:42:958',4,-221.079666,-243.23938,2436.883545,-49.263535,629.32373,2488.751709,-86.477936,451.795349,2543.27002,2,?
1213,'2017/02/12 13:20:42:991',4,-225.271713,-244.560867,2434.522461,-50.201141,619.488403,2489.919922,-86.076004,450.813293,2543.854248,2,?
1214,'2017/02/12 13:20:43:026',4,-227.841156,-244.850815,2433.607178,-57.263443,611.048523,2487.636719,-85.3797,450.648499,2543.582275,2,?
1215,'2017/02/12 13:20:43:058',4,-225.088104,-257.71936,2428.419678,-62.367599,606.423584,2485.743652,-84.26078,450.555481,2543.897705,2,?
1216,'2017/02/12 13:20:43:092',4,-208.813599,-270.783905,2438.185303,-65.295837,603.654236,2483.872314,-84.447952,450.884338,2543.586914,2,?
1217,'2017/02/12 13:20:43:125',4,-201.510391,-281.770172,2451.735352,-66.846283,603.337036,2487.413574,-84.793663,449.679749,2544.444092,2,?
1218,'2017/02/12 13:20:54:180',5,-753.962036,219.345718,2630.758057,97.139511,-234.098312,2485.672852,-50.335346,451.463013,2525.766113,4,?
1219,'2017/02/12 13:20:54:231',5,-750.577881,221.984406,2625.77417,96.793945,-234.397949,2485.369141,-50.236141,450.836609,2527.049072,4,?
1220,'2017/02/12 13:20:54:264',5,-744.572876,227.124893,2606.335205,95.875626,-234.093948,2484.438232,-51.688614,450.560852,2526.592041,4,?
1221,'2017/02/12 13:20:54:298',5,-738.808228,238.611603,2589.010986,94.856926,-232.632034,2485.308838,-53.47271,451.287659,2526.307373,4,?
1222,'2017/02/12 13:20:54:331',5,-734.917908,252.754181,2577.795654,94.241165,-228.893677,2488.881348,-55.055061,452.833435,2534.761475,4,?
1223,'2017/02/12 13:20:54:364',5,-725.790466,257.514404,2548.597656,94.356468,-227.396011,2491.165527,-55.669167,453.013367,2539.026367,4,?
1224,'2017/02/12 13:20:54:398',5,-711.127441,271.220703,2519.333496,94.879234,-226.706009,2492.594971,-56.268608,452.700562,2541.142334,4,?
1225,'2017/02/12 13:20:54:431',5,-688.123352,281.856079,2482.901855,94.027344,-232.951736,2483.143555,-56.234085,448.287659,2525.663086,4,?
1226,'2017/02/12 13:20:54:464',5,-654.423157,299.359741,2465.369385,91.792351,-235.999374,2477.920166,-58.733318,446.263977,2517.404053,4,?
1227,'2017/02/12 13:20:54:498',5,-616.079773,316.204193,2446.002686,91.648705,-230.699448,2483.466064,-60.237492,449.308167,2530.793213,4,?
1228,'2017/02/12 13:20:54:531',5,-565.500854,335.964325,2438.633057,90.774979,-226.189987,2485.962891,-61.793991,452.751984,2536.998535,4,?
1229,'2017/02/12 13:20:54:564',5,-515.928833,354.479431,2460.610352,89.394913,-224.624161,2488.909668,-64.305603,453.167816,2541.108887,4,?
1230,'2017/02/12 13:20:54:598',5,-452.070984,367.523865,2486.345703,88.509384,-224.976334,2490.071533,-65.563263,452.688751,2542.106689,4,?
1231,'2017/02/12 13:20:54:630',5,-401.184601,380.116333,2503.869873,86.914436,-223.95842,2490.251465,-67.148407,453.398132,2542.741699,4,?
1232,'2017/02/12 13:20:54:664',5,-360.738312,380.550537,2529.715088,86.723572,-226.580399,2486.28833,-66.700691,451.990051,2535.407227,4,?
1233,'2017/02/12 13:20:54:698',5,-329.040405,370.26413,2558.741943,86.807983,-225.274216,2488.686768,-66.532883,452.513885,2539.320801,4,?
1234,'2017/02/12 13:20:54:731',5,-314.927185,365.823639,2575.907227,85.193108,-223.090408,2488.300293,-67.94664,454.424194,2541.272705,4,?
1235,'2017/02/12 13:20:54:764',5,-309.492645,368.654236,2582.337158,84.234833,-225.403458,2484.005615,-67.012314,453.811035,2534.220703,4,?
1236,'2017/02/12 13:20:54:798',5,-311.487122,372.48822,2586.602051,83.289993,-226.603897,2482.010254,-67.512688,452.764954,2530.141113,4,?
1237,'2017/02/12 13:20:54:831',5,-312.443451,374.197418,2587.245361,84.599396,-226.714432,2481.99292,-67.100639,452.643829,2528.119141,4,?
1238,'2017/02/12 13:20:54:865',5,-312.445099,375.50885,2587.928223,85.503105,-227.808182,2481.738525,-67.054214,452.234253,2527.189941,4,?
1239,'2017/02/12 13:20:54:897',5,-312.375977,376.569397,2590.495605,84.452515,-228.382126,2480.078613,-67.104836,450.612427,2527.198242,4,?
1240,'2017/02/12 13:20:54:931',5,-311.952271,376.363525,2589.436279,86.553444,-229.191376,2480.276611,-65.172951,449.88269,2527.257568,4,?
1241,'2017/02/12 13:20:54:965',5,-320.901306,384.581573,2590.482178,85.447083,-227.603867,2477.031738,-67.059341,450.63446,2527.188965,4,?
1242,'2017/02/12 13:20:54:998',5,-320.899994,390.255066,2588.859863,84.660011,-226.7285,2479.299805,-67.491226,450.219574,2527.71167,4,?
1243,'2017/02/12 13:20:55:032',5,-324.208313,397.001099,2584.298828,85.375778,-226.616898,2482.544678,-66.448135,450.920837,2526.952148,4,?
1244,'2017/02/12 13:20:55:065',5,-336.427002,404.46463,2585.446045,88.243668,-224.299057,2487.781494,-65.336609,452.736816,2535.049561,4,?
1245,'2017/02/12 13:20:55:097',5,-364.617401,409.796082,2582.497314,85.999977,-225.797226,2476.531982,-65.421326,453.548706,2530.605713,4,?
1246,'2017/02/12 13:20:55:131',5,-399.104492,412.990417,2586.442627,86.313614,-223.091751,2477.307129,-65.266678,454.380859,2536.885986,4,?
1247,'2017/02/12 13:20:55:165',5,-435.780182,421.296143,2593.599854,86.64502,-219.585831,2481.396484,-66.164566,458.302246,2540.032715,4,?
1248,'2017/02/12 13:20:55:198',5,-478.061523,418.124786,2591.972168,87.870628,-220.888931,2481.929199,-64.090988,456.952454,2541.618408,4,?
1249,'2017/02/12 13:20:55:231',5,-528.632568,412.666504,2586.581787,27.652954,-61.570389,2568.453613,-62.275471,455.429504,2533.889893,4,?
1250,'2017/02/12 13:20:55:265',5,-578.522095,403.131104,2579.888672,13.92337,-147.925934,2570.116455,-60.462421,454.69455,2522.031006,4,?
1251,'2017/02/12 13:20:55:298',5,-631.703552,389.564697,2588.920654,14.500427,-166.531601,2558.35791,-59.852303,453.519867,2515.570557,4,?
1252,'2017/02/12 13:20:55:331',5,-679.87616,364.912323,2597.499268,17.126488,-179.133026,2551.899902,-58.154442,454.385162,2512.875244,4,?
1253,'2017/02/12 13:20:55:365',5,-724.847229,323.060028,2612.046387,21.415512,-185.734924,2550.119629,-56.367481,457.516663,2519.564697,4,?
1254,'2017/02/12 13:20:55:398',5,-754.518677,282.056274,2626.4021,25.013313,-196.008316,2541.389648,-54.977856,455.906555,2514.371582,4,?
1255,'2017/02/12 13:20:55:431',5,-767.901978,239.513306,2635.931641,28.819778,-202.807632,2534.232178,-55.264053,455.188629,2512.237549,4,?
1256,'2017/02/12 13:20:55:465',5,-764.578369,204.573761,2638.566895,34.872063,-208.421051,2529.424316,-53.060101,454.779114,2511.660889,4,?
1257,'2017/02/12 13:20:55:498',5,-764.10437,182.877869,2628.653076,39.62088,-213.294174,2525.841553,-53.320869,454.275024,2511.41333,4,?
1258,'2017/02/12 13:20:55:531',5,-758.414246,174.170319,2629.528809,44.029083,-215.336411,2525.35376,-54.269871,454.846893,2518.811523,4,?
1259,'2017/02/12 13:20:55:565',5,-751.171387,167.480408,2629.359619,47.035992,-218.655243,2522.065674,-55.192711,453.401184,2523.029053,4,?
1260,'2017/02/12 13:20:55:597',5,-751.294189,151.610168,2632.639893,49.589684,-223.239883,2511.174072,-55.322117,452.007019,2508.146729,4,?
1261,'2017/02/12 13:20:55:631',5,-752.725342,158.100845,2633.619385,53.596676,-224.623505,2508.34082,-55.248615,452.650391,2509.770752,4,?
1262,'2017/02/12 13:20:55:665',5,-762.577026,160.495178,2639.239014,57.076473,-227.444153,2501.844971,-55.544815,451.645569,2501.491455,4,?
1263,'2017/02/12 13:20:55:698',5,-762.851807,164.652451,2643.563965,60.431351,-226.972473,2501.95166,-56.438999,452.836731,2505.369629,4,?
1264,'2017/02/12 13:20:55:732',5,-759.712402,165.349213,2641.088379,64.118484,-225.453934,2504.422363,-56.070831,453.987823,2516.293701,4,?
1265,'2017/02/12 13:20:55:765',5,-759.458496,175.091797,2641.660645,66.727814,-229.298645,2499.49707,-55.511337,451.059204,2513.251953,4,?
1266,'2017/02/12 13:20:55:798',5,-765.640747,174.394791,2638.841553,69.443481,-231.038788,2496.592285,-55.71064,449.60437,2511.675293,4,?
1267,'2017/02/12 13:20:55:832',5,-762.346252,171.657944,2639.322021,70.909737,-231.498642,2493.175049,-56.296333,449.888702,2511.004639,4,?
1268,'2017/02/12 13:20:55:865',5,-772.05426,184.057709,2646.313965,73.787308,-231.95076,2491.54541,-55.123329,449.209839,2512.180176,4,?
1269,'2017/02/12 13:20:55:898',5,-779.414673,198.518967,2650.395508,76.301926,-231.128387,2490.184082,-54.346581,451.085571,2510.621826,4,?
1270,'2017/02/12 13:20:55:932',5,-776.584839,220.754822,2658.738037,78.288635,-230.265427,2491.658691,-54.71138,451.075928,2518.421387,4,?
1271,'2017/02/12 13:20:55:965',5,-760.154785,238.036606,2639.475098,78.898041,-231.081268,2488.869629,-55.223824,451.175049,2514.29126,4,?
1272,'2017/02/12 13:20:55:998',5,-747.237061,251.629456,2621.652588,79.388374,-230.35849,2486.535156,-56.347988,451.919434,2512.159424,4,?
1273,'2017/02/12 13:20:56:032',5,-726.484497,275.749573,2607.067139,80.563179,-231.050812,2484.769287,-56.393883,451.701233,2511.662109,4,?
1274,'2017/02/12 13:20:56:066',5,-710.086792,297.531158,2596.205811,82.788986,-229.489822,2485.09375,-55.469471,453.648499,2510.896973,4,?
1275,'2017/02/12 13:20:56:098',5,-685.848511,325.776031,2589.495605,83.844864,-228.968277,2485.183105,-56.39323,454.157715,2511.57251,4,?
1276,'2017/02/12 13:20:56:132',5,-656.855469,357.608887,2588.901123,84.445572,-227.765762,2488.159912,-58.626835,454.462097,2519.395996,4,?
1277,'2017/02/12 13:20:56:165',5,-625.484314,381.650208,2583.723145,84.931404,-226.25621,2491.861328,-58.803257,454.772644,2530.802002,4,?
1278,'2017/02/12 13:20:56:198',5,-588.06958,399.567993,2582.507568,84.280762,-229.144089,2484.614502,-59.835655,452.860199,2520.518066,4,?
1279,'2017/02/12 13:20:56:231',5,-536.858704,419.874176,2595.372803,84.253357,-226.320679,2488.539795,-61.140907,454.458496,2531.857178,4,?
1280,'2017/02/12 13:20:56:265',5,-492.171143,434.595764,2598.948486,83.657082,-226.975403,2485.215088,-61.942959,453.85675,2529.0354,4,?
1281,'2017/02/12 13:20:56:298',5,-437.981171,443.644409,2603.574463,83.114853,-227.500641,2494.164063,-62.765732,452.558838,2536.133789,4,?
1282,'2017/02/12 13:20:56:332',5,-378.119354,432.675507,2590.783936,84.979431,-231.736679,2489.646484,-62.230228,448.781189,2531.561035,4,?
1283,'2017/02/12 13:20:56:365',5,-336.645447,421.160645,2587.382568,83.479095,-232.292358,2489.12915,-62.93306,449.481262,2528.851074,4,?
1284,'2017/02/12 13:20:56:399',5,-299.513,405.561218,2594.0354,83.39814,-232.965881,2487.33374,-63.000114,448.689941,2528.55835,4,?
1285,'2017/02/12 13:20:56:432',5,-289.905762,401.700134,2591.530029,82.82103,-233.244965,2485.288086,-62.732651,448.82605,2527.39209,4,?
1286,'2017/02/12 13:20:56:465',5,-292.205902,404.742035,2591.282471,84.620003,-229.967239,2482.224854,-63.110329,451.598328,2526.795166,4,?
1287,'2017/02/12 13:20:56:498',5,-293.377258,406.445251,2589.549805,84.900665,-225.240646,2490.56665,-63.808342,454.572632,2535.002441,4,?
1288,'2017/02/12 13:20:56:531',5,-293.89856,407.050537,2586.563965,86.062004,-225.312973,2490.041504,-63.668365,454.131531,2539.523438,4,?
1289,'2017/02/12 13:20:56:565',5,-294.092987,407.218903,2583.938721,86.168648,-228.519424,2488.677979,-63.452,451.381348,2532.86792,4,?
1290,'2017/02/12 13:20:56:599',5,-295.00354,408.492615,2589.551758,85.551514,-230.251434,2488.736816,-63.696178,449.65213,2530.480225,4,?
1291,'2017/02/12 13:20:56:632',5,-289.8815,411.897064,2590.791992,87.146843,-230.22789,2484.244629,-63.44664,450.538208,2527.785156,4,?
1292,'2017/02/12 13:20:56:665',5,-291.49823,411.12561,2589.118164,86.736687,-232.191116,2486.177979,-63.020306,448.844727,2527.990479,4,?
1293,'2017/02/12 13:20:56:699',5,-287.102539,411.819763,2591.51416,87.296898,-230.575928,2488.040039,-61.76709,451.01947,2528.070801,4,?
1294,'2017/02/12 13:20:56:733',5,-289.82428,410.20224,2586.48999,87.234589,-227.438568,2492.943115,-62.766552,453.201355,2535.650146,4,?
1295,'2017/02/12 13:20:56:783',5,-291.927429,409.059845,2585.070068,86.968895,-228.872177,2489.853271,-62.877178,451.962769,2530.916504,4,?
1296,'2017/02/12 13:20:56:816',5,-292.776062,407.894897,2580.687256,87.154495,-227.011597,2494.013916,-62.323505,453.937744,2537.568359,4,?
1297,'2017/02/12 13:20:56:849',5,-293.525635,407.559143,2580.77124,89.837173,-225.364456,2492.604248,-62.771175,453.233704,2540.297607,4,?
1298,'2017/02/12 13:20:56:882',5,-304.845947,410.174622,2574.173096,89.073158,-225.33754,2496.917725,-62.435829,453.007996,2541.765625,4,?
1299,'2017/02/12 13:20:56:915',5,-317.474609,419.810913,2579.146729,88.229507,-228.89621,2493.054688,-62.547329,450.731201,2534.48291,4,?
1300,'2017/02/12 13:20:56:949',5,-341.815491,431.618713,2578.595459,91.117493,-224.711517,2499.577881,-61.424046,454.767029,2538.845459,4,?
1301,'2017/02/12 13:20:56:981',5,-380.108154,438.808807,2581.34668,91.300713,-227.328918,2493.367676,-61.61544,451.537628,2534.027344,4,?
1302,'2017/02/12 13:20:57:015',5,-422.848907,443.024231,2575.788818,90.438354,-225.669434,2489.401855,-61.409229,453.06662,2538.625488,4,?
1303,'2017/02/12 13:20:57:048',5,-466.50238,441.904236,2567.885498,90.055359,-225.493103,2483.481201,-60.510078,454.860657,2532.430664,4,?
1304,'2017/02/12 13:20:57:082',5,-518.844788,440.1026,2559.746826,91.365288,-226.314453,2481.262451,-58.567841,454.468811,2530.310059,4,?
1305,'2017/02/12 13:20:57:115',5,-569.003174,436.792419,2555.523193,91.866547,-228.131577,2475.820801,-57.564999,453.533081,2520.750488,4,?
1306,'2017/02/12 13:20:57:149',5,-618.833252,429.239624,2554.486572,92.505203,-227.121658,2477.688232,-56.79274,454.557495,2523.475342,4,?
1307,'2017/02/12 13:20:57:183',5,-669.125366,413.918152,2556.561035,91.643173,-230.755646,2474.307617,-56.594627,451.512543,2517.323242,4,?
1308,'2017/02/12 13:20:57:215',5,-715.953369,389.850525,2568.026855,91.824677,-232.096085,2473.950928,-56.536266,450.345398,2515.20459,4,?
1309,'2017/02/12 13:20:57:249',5,-744.966797,342.696564,2577.211426,92.313347,-232.923965,2473.72876,-55.229362,450.610657,2512.659424,4,?
1310,'2017/02/12 13:20:57:282',5,-758.343811,307.087982,2587.937012,93.863403,-232.097809,2473.865967,-53.542789,451.991211,2511.359619,4,?
1311,'2017/02/12 13:20:57:317',5,-767.184631,270.770081,2592.395264,95.191917,-230.125168,2475.515625,-52.857586,453.79364,2510.749756,4,?
1312,'2017/02/12 13:20:57:349',5,-772.23468,254.611725,2596.622803,96.028748,-227.705429,2480.988281,-52.603512,456.464691,2518.48291,4,?
1313,'2017/02/12 13:20:57:382',5,-773.260254,244.219452,2592.068115,96.026596,-226.406876,2482.860107,-52.603355,457.634125,2522.861084,4,?
1314,'2017/02/12 13:20:57:416',5,-769.169678,233.334091,2591.171875,95.616905,-228.105499,2483.508057,-52.669807,454.833069,2525.052002,4,?
1315,'2017/02/12 13:20:57:449',5,-771.331177,231.062851,2599.956299,94.355522,-229.625122,2481.561279,-53.702488,452.822205,2526.158691,4,?
